HFB	PA  	ARTNO   	ARTNAME_UNICODE                                   	UNIT 	AVGSALES	SALESMETHOD	RANGECODE1	SRP	BASEONHAND	AVAILABLESTOCK	PRICE1	LENGTH_M	WIDTH_M	HEIGHT_M	VOLUME_M3	WEIGHT_G	LOCPRICE	SLID_H	EXPSALE	DELTYPE	WISHEDDELIVERYMARK	HOMEDELIVERYCODE	AVAILABLEINSTORE	MPQ 	PALQ	ASSQ	FLEX%	MSL	SL	APPLIED_SAFETYSTOCK	QTYGOODSDOM	FAMILYPRICE1	WORKAREA	LEADTIME	CCL         	SSD     	EDS     	AVERAGE_SALES_RECEIPT	FIRECLASS
07 	0721	20418889	VEDDINGE p 30x60 blanco                           	piece	2,80    	2          	O         	1  	5,00      	5,00          	20    	0,69    	0,32   	0,02    	0.004696 	2200    	0       	382310	2,9    	0      	                  	1               	Yes             	1   	141 	11  	0    	1  	1 	3,3                	0          	0           	028     	0,60    	MAN         	20190201	        	2,2                  	NFR      
07 	0721	20425234	ASKERSUND pnl lat 62x240 ma os lam ef frsn        	piece	0,10    	2          	O         	1  	4,00      	4,00          	59    	2,49    	0,62   	0,02    	0.025455 	13600   	0       	330410	0,4    	0      	                  	1               	Yes             	1   	49  	3   	0    	1  	2 	2,0                	0          	0           	067     	1,60    	OPT         	20200801	        	1,6                  	NFR      
07 	0721	20425248	ASKERSUND p 60x120 ma os laminado efecto fresno   	piece	0,10    	2          	O         	1  	3,00      	3,00          	49    	1,29    	0,60   	0,02    	0.016553 	8450    	0       	331315	0,1    	0      	                  	1               	Yes             	1   	48  	3   	0    	1  	2 	2,0                	0          	0           	067     	1,60    	OPT         	20200801	        	1,0                  	NFR      
07 	0721	20425253	ASKERSUND p 60x60 ma os laminado efecto fresno    	piece	0,20    	2          	O         	1  	8,00      	8,00          	11    	0,69    	0,60   	0,02    	0.008516 	4250    	0       	405115	0,5    	0      	                  	1               	Yes             	1   	96  	3   	0    	1  	2 	2,0                	3          	0           	028     	1,60    	OPT         	20200801	        	1,6                  	NFR      
07 	0721	20441677	FRÖJERED frnt c 80x20 bambú claro                 	piece	-0,10   	2          	O         	1  	16,00     	16,00         	41    	0,86    	0,20   	0,02    	0.004432 	1782    	0       	381210	0,2    	0      	                  	1               	Yes             	1   	128 	3   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	MAN         	20210401	        	1,7                  	NFR      
07 	0721	20441682	FRÖJERED frnt c 80x40 bambú claro                 	piece	-0,10   	2          	O         	1  	7,00      	7,00          	55    	0,86    	0,40   	0,02    	0.009081 	2897    	0       	380410	0,6    	0      	                  	1               	Yes             	1   	64  	4   	0    	1  	2 	2,4                	0          	0           	028     	1,60    	MAN         	20210401	        	1,1                  	NFR      
07 	0721	20454085	VOXTORP p 20x80 gris oscuro                       	piece	0,60    	2          	O         	1  	9,00      	9,00          	35    	0,89    	0,20   	0,02    	0.005047 	2534    	0       	383615	0,6    	0      	                  	1               	Yes             	1   	175 	4   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	MAN         	20190801	        	1,3                  	NFR      
07 	0721	20454090	VOXTORP p 40x40 gris oscuro                       	piece	0,50    	2          	O         	1  	3,00      	3,00          	35    	0,49    	0,40   	0,02    	0.005204 	2637    	0       	383510	0,3    	0      	                  	1               	Yes             	1   	204 	3   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	MAN         	20190801	        	1,5                  	NFR      
07 	0721	20454108	VOXTORP frnt c 80x40 gris oscuro                  	piece	0,90    	2          	O         	1  	13,00     	13,00         	46    	0,89    	0,40   	0,02    	0.009818 	5215    	0       	401610	2,5    	0      	                  	1               	Yes             	1   	48  	8   	0    	1  	2 	4,0                	0          	0           	028     	0,60    	MAN         	20190801	        	2,4                  	NFR      
07 	0721	20457649	ENHET frnt c 40x15 efecto roble                   	piece	0,10    	2          	O         	1  	7,00      	7,00          	9     	0,46    	0,15   	0,02    	0.001560 	745     	0       	972915	0,1    	0      	                  	1               	Yes             	4   	360 	6   	0    	1  	2 	2,0                	0          	0           	057     	1,60    	MAN         	20201001	        	1,1                  	NFR      
07 	0721	20457668	ENHET p 40x75 gris estructura                     	piece	0,90    	2          	O         	1  	9,00      	5,00          	21    	0,81    	0,40   	0,02    	0.007534 	2515    	0       	972405	1,8    	0      	                  	1               	Yes             	1   	117 	7   	0    	1  	2 	4,2                	0          	0           	057     	1,60    	MAN         	20201001	        	1,5                  	NFR      
07 	0721	20457673	ENHET frnt c 60x15 gris                           	piece	0,10    	2          	O         	1  	3,00      	3,00          	17    	0,66    	0,16   	0,02    	0.002389 	1105    	0       	972915	0,3    	0      	                  	1               	Yes             	6   	144 	8   	0    	1  	2 	2,0                	0          	0           	057     	1,60    	MAN         	20201001	        	1,2                  	NFR      
07 	0721	20457705	ENHET frnt c 80x15 efecto cemento                 	piece	0,10    	2          	O         	4  	5,00      	5,00          	17    	0,86    	0,15   	0,02    	0.003133 	1505    	0       	972915	0,1    	0      	                  	2               	Yes             	4   	120 	6   	0    	1  	2 	2,0                	0          	0           	057     	1,60    	MAN         	20201001	20231001	1,6                  	NFR      
07 	0721	20457729	ENHET frnt c 40x30 blanco estructura 2un          	piece	0,30    	2          	O         	1  	4,00      	4,00          	21    	0,46    	0,30   	0,04    	0.005846 	2300    	0       	972315	0,4    	0      	                  	1               	Yes             	1   	168 	3   	0    	1  	3 	2,0                	0          	0           	057     	1,60    	OPT         	20201001	        	1,0                  	NFR      
07 	0721	20470467	UPPLÖV pnl lat 62x240 mate beige oscuro           	piece	0,00    	2          	O         	1  	3,00      	3,00          	119   	2,50    	0,66   	0,02    	0.031578 	16233   	0       	331910	0,1    	0      	                  	1               	Yes             	1   	41  	3   	0    	1  	3 	2,0                	0          	0           	067     	1,60    	OPT         	20230101	        	0,0                  	NFR      
07 	0721	20470472	UPPLÖV p 30x60 mate beige oscuro                  	piece	0,00    	2          	O         	1  	3,00      	3,00          	44    	0,69    	0,30   	0,02    	0.005076 	2781    	0       	380515	0,1    	0      	                  	1               	Yes             	1   	222 	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	OPT         	20230101	        	0,0                  	NFR      
07 	0721	20470486	UPPLÖV p 60x60 mate beige oscuro                  	piece	0,10    	2          	O         	1  	3,00      	3,00          	47,5  	0,69    	0,60   	0,02    	0.010070 	5565    	0       	385215	0,1    	0      	                  	1               	Yes             	1   	76  	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	OPT         	20230101	        	1,0                  	NFR      
07 	0721	20470491	UPPLÖV frnt c 40x40 mate beige oscuro             	piece	0,40    	2          	O         	1  	2,00      	2,00          	39    	0,49    	0,40   	0,02    	0.004787 	2545    	0       	400215	0,1    	0      	                  	1               	Yes             	1   	228 	3   	0    	1  	3 	2,0                	0          	0           	028     	1,60    	OPT         	20230101	        	0,0                  	NFR      
07 	0721	20475257	HAVSTORP p 20x80 beige                            	piece	0,10    	2          	O         	1  	4,00      	3,00          	20    	0,90    	0,22   	0,02    	0.004233 	1950    	0       	404615	0,6    	0      	                  	1               	Yes             	1   	188 	4   	0    	1  	4 	2,0                	0          	0           	028     	1,60    	OPT         	20211001	        	1,6                  	NFR      
07 	0721	20475262	HAVSTORP p 40x200 beige                           	piece	0,10    	2          	O         	1  	3,00      	3,00          	59    	2,09    	0,42   	0,02    	0.017194 	10000   	0       	331510	0,2    	0      	                  	1               	Yes             	1   	58  	4   	0    	1  	4 	2,0                	0          	0           	067     	1,60    	OPT         	20211001	        	1,0                  	NFR      
07 	0721	20475276	HAVSTORP frnt c 40x20 beige                       	piece	0,50    	2          	O         	1  	5,00      	5,00          	9     	0,50    	0,22   	0,02    	0.002300 	1000    	0       	381115	1,2    	0      	                  	1               	Yes             	1   	376 	5   	0    	1  	4 	2,0                	0          	0           	028     	1,60    	OPT         	20211001	        	1,5                  	NFR      
07 	0721	20475281	HAVSTORP frnt c 80x10 beige 2un                   	piece	0,10    	2          	O         	1  	5,00      	5,00          	18    	0,90    	0,22   	0,02    	0.004001 	1800    	0       	384015	0,1    	0      	                  	1               	No              	1   	172 	4   	0    	1  	4 	2,0                	0          	0           	028     	1,60    	OPT         	20211001	        	1,0                  	NFR      
07 	0721	20475686	VOXTORP pnl lat 62x80 efecto roble                	piece	1,00    	2          	O         	1  	9,00      	6,00          	39    	0,89    	0,62   	0,02    	0.010396 	5392    	0       	371710	3,1    	0      	                  	1               	Yes             	1   	102 	14  	0    	1  	2 	10,5               	0          	0           	050     	1,60    	OPT         	20201001	        	1,6                  	NFR      
07 	0721	20475691	VOXTORP p 40x100 efecto roble                     	piece	0,50    	2          	O         	1  	18,00     	18,00         	63    	1,09    	0,40   	0,02    	0.011519 	6453    	0       	385310	0,8    	0      	                  	1               	Yes             	1   	70  	3   	0    	1  	2 	2,0                	0          	0           	028     	1,60    	OPT         	20201001	        	1,7                  	NFR      
07 	0721	20475709	VOXTORP frnt c 60x40 efecto roble                 	piece	2,80    	2          	O         	1  	114,00    	105,00        	45    	0,69    	0,40   	0,02    	0.007430 	3778    	0       	383900	2,8    	1      	                  	1               	Yes             	1   	102 	39  	0    	1  	2 	4,9                	0          	0           	028     	3,00    	OPT         	20201001	        	1,8                  	NFR      
07 	0721	20475714	VOXTORP zócalo 220x8 efecto roble                 	piece	1,60    	2          	O         	1  	15,00     	11,00         	20    	2,29    	0,08   	0,01    	0.002581 	840     	0       	350710	0,6    	0      	                  	1               	Yes             	10  	600 	18  	0    	1  	2 	2,8                	0          	0           	064     	1,60    	OPT         	20201001	        	1,8                  	NFR      
07 	0721	20485039	BODBYN N p vdr 40x100 gris                        	piece	-0,90   	2          	O         	1  	14,00     	14,00         	65    	1,10    	0,42   	0,02    	0.011473 	5060    	0       	381710	0,3    	0      	                  	1               	Yes             	1   	80  	3   	0    	1  	1 	2,0                	0          	0           	028     	0,60    	MAN         	20220401	        	0,0                  	NFR      
